iter	Passed	Remaining
1560	772341	217205
1561	772905	216730
1562	773457	216251
1563	773955	215757
1564	774492	215274
1565	775061	214799
1566	775612	214320
1567	776176	213844
1568	776698	213357
1569	777235	212873
1570	777768	212388
1571	778273	211896
1572	778770	211401
1573	779306	210917
1574	779857	210437
1575	780350	209941
1576	780872	209454
1577	781397	208966
1578	781917	208478
1579	782444	207991
1580	782973	207505
1581	783486	207014
1582	784033	206533
1583	784557	206045
1584	785032	205544
1585	785547	205054
1586	786026	204555
1587	786527	204061
1588	787083	203581
1589	787606	203093
1590	788072	202590
1591	788607	202105
1592	789157	201624
1593	789697	201139
1594	790434	200705
1595	790951	200215
1596	791515	199737
1597	792044	199250
1598	792540	198754
1599	793056	198264
1600	793557	197769
1601	794133	197294
1602	794607	196793
1603	795137	196305
1604	795681	195821
1605	796180	195327
1606	796730	194844
1607	797245	194353
1608	797777	193866
1609	798292	193375
1610	798810	192884
1611	799370	192404
1612	799928	191923
1613	800458	191435
1614	800961	190941
1615	801475	190449
1616	802019	189965
1617	802566	189480
1618	803067	188986
1619	803624	188504
1620	804156	188016
1621	804662	187523
1622	805211	187039
1623	805722	186546
1624	806219	186050
1625	806740	185560
1626	807299	185078
1627	807843	184593
1628	808361	184101
1629	808881	183611
1630	809418	183124
1631	809958	182637
1632	810503	182152
1633	811017	181660
1634	811531	181167
1635	812074	180681
1636	813142	180312
1637	813701	179829
1638	814222	179337
1639	814737	178844
1640	815274	178356
1641	815855	177878
1642	816350	177381
1643	816906	176897
1644	817490	176418
1645	817983	175921
1646	818487	175425
1647	818988	174929
1648	819524	174440
1649	820063	173952
1650	820609	173466
1651	821177	172984
1652	821664	172485
1653	822199	171995
1654	822699	171499
1655	823251	171013
1656	823738	170514
1657	824271	170024
1658	824780	169529
1659	825341	169045
