iter	Passed	Remaining
1272	259406	140605
1273	259635	140415
1274	259811	140196
1275	259982	139974
1276	260224	139791
1277	260392	139569
1278	260562	139346
1279	260792	139157
1280	260983	138946
1281	261178	138738
1282	261389	138538
1283	261572	138323
1284	261861	138165
1285	262055	137956
1286	262233	137738
1287	262386	137508
1288	262689	137356
1289	262885	137148
1290	263093	136946
1291	263301	136745
1292	263628	136605
1293	263803	136387
1294	263995	136176
1295	264213	135980
1296	264401	135768
1297	264575	135548
1298	264855	135384
1299	265101	135201
1300	265233	134961
1301	265542	134810
1302	265696	134581
1303	265905	134380
1304	266191	134217
1305	266485	134059
1306	266693	133856
1307	266841	133624
1308	267149	133472
1309	267433	133308
1310	267718	133144
1311	268007	132982
1312	268234	132789
1313	268402	132566
1314	268710	132413
1315	268918	132211
1316	269107	131999
1317	269319	131799
1318	269628	131645
1319	269831	131440
1320	270158	131295
1321	270329	131075
1322	270527	130867
1323	270726	130660
1324	270928	130454
1325	271136	130251
1326	271371	130061
1327	271572	129855
1328	271718	129623
1329	272000	129455
1330	272199	129248
1331	272396	129040
1332	272563	128818
1333	272857	128656
1334	273074	128457
1335	273272	128249
1336	273546	128078
1337	273754	127874
1338	273937	127659
1339	274224	127494
1340	274482	127314
1341	274667	127100
1342	274883	126900
1343	275111	126706
1344	275282	126486
1345	275576	126322
1346	275819	126135
1347	276011	125925
1348	276367	125789
1349	276533	125566
1350	276759	125371
1351	276967	125167
1352	277150	124953
1353	277343	124743
1354	277579	124552
1355	277750	124332
1356	277916	124109
1357	278193	123937
1358	278501	123778
1359	278689	123566
1360	278903	123364
1361	279087	123150
1362	279298	122948
1363	279476	122731
1364	279680	122526
1365	279875	122317
1366	280181	122156
1367	280377	121947
1368	280565	121735
1369	280807	121546
1370	280982	121328
1371	281187	121123
1372	281370	120909
1373	281553	120695
1374	281748	120485
1375	281932	120272
1376	282112	120056
1377	282312	119849
1378	282528	119649
1379	282759	119455
1380	282931	119236
1381	283102	119017
1382	283302	118810
1383	283519	118611
1384	283749	118416
1385	283894	118186
1386	284105	117984
1387	284394	117814
1388	284692	117648
1389	284899	117444
1390	285095	117235
1391	285303	117031
1392	285495	116821
1393	285778	116648
1394	285967	116436
1395	286170	116231
1396	286385	116030
1397	286577	115819
1398	286786	115616
1399	286998	115414
1400	287219	115215
1401	287394	114998
1402	287573	114783
1403	287867	114613
1404	288087	114414
1405	288285	114206
1406	288464	113991
1407	288658	113782
1408	288889	113587
1409	289061	113369
1410	289268	113165
1411	289488	112966
1412	289687	112758
1413	289919	112564
1414	290099	112349
1415	290327	112153
1416	290527	111946
1417	290721	111736
1418	291020	111568
1419	291305	111393
1420	291497	111183
1421	291707	110980
1422	291963	110794
1423	292141	110578
1424	292348	110374
1425	292509	110152
1426	292699	109941
1427	293000	109772
1428	293251	109584
1429	293414	109363
1430	293631	109162
1431	293790	108940
1432	294036	108750
1433	294402	108604
1434	294585	108391
1435	294890	108222
1436	295216	108061
1437	295396	107846
1438	295611	107644
1439	295804	107434
1440	296091	107258
1441	296375	107081
1442	296580	106876
1443	296762	106661
1444	297014	106472
1445	297222	106268
1446	297453	106071
1447	297650	105863
1448	297849	105655
1449	298016	105436
1450	298209	105226
1451	298524	105059
1452	298735	104855
1453	298926	104644
1454	299119	104434
1455	299315	104225
1456	299594	104045
1457	299848	103857
1458	300056	103652
1459	300226	103434
1460	300460	103238
1461	300637	103022
1462	300828	102812
1463	301062	102616
1464	301209	102390
1465	301410	102183
1466	301593	101970
1467	301780	101758
1468	301968	101546
1469	302305	101385
1470	302488	101172
1471	302829	101011
1472	302995	100792
1473	303193	100584
1474	303401	100379
1475	303609	100174
1476	303784	99959
1477	303980	99750
1478	304167	99538
1479	304432	99351
1480	304624	99141
1481	304795	98924
1482	304985	98714
1483	305289	98540
1484	305500	98336
1485	305668	98118
1486	305985	97948
1487	306175	97737
1488	306491	97566
1489	306658	97348
1490	306874	97146
1491	307080	96940
1492	307257	96725
1493	307454	96516
1494	307661	96311
1495	307848	96099
1496	308050	95892
1497	308259	95687
1498	308560	95511
1499	308755	95302
1500	308977	95101
1501	309181	94895
1502	309341	94675
1503	309655	94502
1504	309841	94290
1505	310058	94088
1506	310274	93885
1507	310451	93670
1508	310633	93457
1509	310833	93249
1510	311008	93034
1511	311242	92837
1512	311420	92623
1513	311692	92437
1514	311938	92243
1515	312078	92017
1516	312333	91826
1517	312621	91644
1518	312914	91464
1519	313260	91298
1520	313593	91129
1521	313829	90932
1522	314200	90773
1523	314845	90693
1524	315357	90574
1525	315991	90490
