iter	Passed	Remaining
1204	496770	327744
1205	497191	327338
1206	497624	326939
1207	498061	326543
1208	498466	326126
1209	498892	325722
1210	499304	325310
1211	499747	324918
1212	500167	324511
1213	500621	324125
1214	501037	323715
1215	501463	323312
1216	501877	322900
1217	502339	322520
1218	502771	322120
1219	503189	321711
1220	503616	321308
1221	504041	320903
1222	504519	320532
1223	504947	320130
1224	505809	320001
1225	506245	319603
1226	506708	319221
1227	507130	318814
1228	507561	318413
1229	507983	318005
1230	508451	317627
1231	508879	317223
1232	509305	316818
1233	509756	316429
1234	510217	316045
1235	510613	315621
1236	511034	315213
1237	511502	314834
1238	511932	314431
1239	512354	314023
1240	512783	313620
1241	513241	313234
1242	513637	312810
1243	514087	312420
1244	514523	312020
1245	514971	311627
1246	515415	311233
1247	515831	310821
1248	516265	310420
1249	516670	310002
1250	517060	309574
1251	517908	309421
1252	518366	309034
1253	518792	308628
1254	519240	308234
1255	519685	307838
1256	520095	307423
1257	520533	307023
1258	520960	306617
1259	521385	306210
1260	521866	305836
1261	522312	305441
1262	522782	305060
1263	523198	304647
1264	523574	304211
1265	524016	303813
1266	524462	303418
1267	524904	303020
1268	525371	302637
1269	525788	302224
1270	526185	301801
1271	526637	301409
1272	527044	300990
1273	527506	300604
1274	527942	300202
1275	528398	299812
1276	528807	299395
1277	529557	299171
1278	529989	298766
1279	530405	298353
1280	530817	297937
1281	531236	297525
1282	531689	297132
1283	532112	296722
1284	532565	296330
1285	532993	295923
1286	533426	295519
1287	533871	295121
1288	534323	294727
1289	534762	294326
1290	535176	293911
1291	535629	293518
1292	536089	293128
1293	536511	292718
1294	536923	292302
1295	537352	291895
1296	537781	291488
1297	538203	291077
1298	538635	290672
1299	539110	290290
1300	539548	289888
1301	539994	289490
1302	540441	289092
1303	540840	288669
1304	541550	288412
1305	542018	288025
1306	542417	287601
1307	542891	287217
1308	543305	286802
1309	543741	286398
1310	544167	285989
1311	544601	285583
1312	545027	285174
1313	545509	284794
1314	545907	284369
1315	546373	283981
1316	546835	283590
1317	547291	283196
1318	547787	282822
1319	548219	282415
1320	548629	281997
1321	549052	281586
1322	549501	281188
1323	549911	280770
1324	550371	280377
1325	550823	279981
1326	551260	279576
1327	551699	279173
1328	552144	278772
1329	552556	278355
1330	552999	277954
1331	553484	277573
1332	554072	277243
1333	554497	276832
1334	554907	276414
1335	555396	276035
1336	555828	275627
1337	556244	275212
1338	556686	274809
1339	557123	274404
1340	557555	273996
1341	557999	273594
1342	558426	273184
1343	558851	272772
1344	559277	272362
1345	559712	271955
1346	560140	271545
1347	560597	271149
1348	561061	270756
1349	561462	270333
1350	561872	269914
1351	562317	269513
1352	562739	269100
1353	563175	268693
1354	563602	268283
1355	564033	267874
1356	564462	267464
1357	564929	267072
1358	565374	266670
1359	565822	266269
1360	566250	265859
1361	566668	265444
1362	567104	265037
1363	567521	264621
1364	567957	264214
1365	568391	263806
1366	568796	263385
1367	569241	262983
1368	569672	262573
1369	570245	262229
1370	570733	261846
1371	571151	261430
1372	571593	261026
1373	572030	260619
1374	572454	260206
1375	572887	259797
1376	573315	259386
1377	573792	258997
1378	574231	258591
1379	574679	258189
1380	575122	257784
1381	575577	257385
1382	576026	256983
1383	576485	256586
1384	576901	256169
1385	577335	255760
1386	577788	255359
1387	578225	254952
1388	578671	254548
1389	579083	254130
1390	579566	253742
1391	579986	253327
1392	580418	252917
1393	580852	252508
1394	581285	252098
1395	581711	251686
1396	582132	251271
1397	582598	250875
1398	583024	250462
1399	583452	250051
1400	583860	249630
1401	584282	249216
1402	584722	248809
1403	585158	248400
1404	585573	247983
1405	585988	247565
1406	586442	247164
1407	586893	246761
1408	587435	246397
1409	587847	245978
1410	588280	245568
1411	588723	245162
1412	589170	244758
1413	589622	244355
1414	590063	243948
1415	590520	243548
1416	590921	243124
1417	591394	242730
1418	591791	242305
1419	592250	241905
1420	592651	241481
1421	593103	241078
1422	593556	240676
1423	593982	240262
1424	594410	239849
1425	594860	239445
1426	595265	239023
1427	595730	238625
1428	596150	238209
1429	596572	237794
1430	597014	237387
1431	597462	236982
1432	597893	236570
1433	598320	236157
1434	598739	235740
1435	599177	235331
1436	599586	234911
1437	600017	234499
1438	600439	234083
1439	600860	233668
1440	601272	233248
1441	601719	232842
1442	602155	232432
1443	602577	232017
1444	603012	231606
1445	603502	231217
1446	603944	230809
1447	604422	230415
1448	604840	229997
1449	605635	229723
1450	606176	229352
1451	606605	228939
1452	607073	228540
1453	607502	228126
1454	607912	227706
1455	608322	227285
1456	608783	226883
1457	609211	226469
1458	609626	226050
1459	610045	225633
1460	610464	225215
1461	610909	224808
1462	611308	224383
1463	611751	223974
1464	612168	223556
1465	612607	223146
1466	613059	222740
1467	613513	222336
1468	613936	221919
1469	614369	221507
1470	614792	221091
1471	615257	220690
1472	615700	220281
1473	616146	219873
1474	616597	219466
1475	617046	219059
1476	617473	218645
1477	617953	218248
1478	618388	217836
1479	618807	217418
1480	619259	217012
1481	619702	216603
1482	620142	216192
1483	620612	215792
1484	621045	215379
1485	621526	214982
1486	621982	214577
1487	622433	214170
1488	622890	213765
1489	623306	213346
1490	623761	212940
1491	624202	212530
1492	624633	212116
1493	625061	211700
1494	625499	211289
1495	625935	210876
1496	626356	210459
1497	626779	210042
1498	627226	209633
1499	627648	209216
1500	628097	208807
1501	628608	208420
1502	629037	208005
1503	629607	207636
1504	630063	207230
1505	630506	206819
1506	630963	206413
1507	631398	205999
1508	631835	205587
1509	632287	205179
1510	632706	204760
1511	633131	204343
1512	633591	203938
1513	634031	203526
1514	634492	203121
1515	634900	202699
1516	635318	202280
1517	635786	201876
1518	636244	201470
1519	636680	201057
1520	637089	200634
1521	637515	200218
1522	637935	199799
1523	638389	199391
1524	638813	198974
1525	639225	198553
1526	639676	198144
1527	640115	197731
1528	640549	197317
1529	641001	196908
1530	641455	196500
1531	641905	196091
